	('cell-clusters: cluster-0', 'number in clust: 454', 'Majority Digit: Six', 'Digit Pct: 87.0')	('cell-clusters: cluster-1', 'number in clust: 1184', 'Majority Digit: Seven', 'Digit Pct: 58.0')	('cell-clusters: cluster-2', 'number in clust: 1110', 'Majority Digit: One', 'Digit Pct: 96.0')	('cell-clusters: cluster-3', 'number in clust: 361', 'Majority Digit: Six', 'Digit Pct: 91.0')	('cell-clusters: cluster-4', 'number in clust: 704', 'Majority Digit: Five', 'Digit Pct: 50.0')	('cell-clusters: cluster-5', 'number in clust: 1116', 'Majority Digit: Nine', 'Digit Pct: 47.0')	('cell-clusters: cluster-6', 'number in clust: 769', 'Majority Digit: Eight', 'Digit Pct: 88.0')	('cell-clusters: cluster-7', 'number in clust: 689', 'Majority Digit: Four', 'Digit Pct: 92.0')	('cell-clusters: cluster-8', 'number in clust: 1866', 'Majority Digit: One', 'Digit Pct: 93.0')	('cell-clusters: cluster-9', 'number in clust: 312', 'Majority Digit: Zero', 'Digit Pct: 93.0')	('cell-clusters: cluster-10', 'number in clust: 803', 'Majority Digit: Nine', 'Digit Pct: 59.0')	('cell-clusters: cluster-11', 'number in clust: 830', 'Majority Digit: Six', 'Digit Pct: 99.0')	('cell-clusters: cluster-12', 'number in clust: 529', 'Majority Digit: Zero', 'Digit Pct: 94.0')	('cell-clusters: cluster-13', 'number in clust: 588', 'Majority Digit: Eight', 'Digit Pct: 88.0')	('cell-clusters: cluster-14', 'number in clust: 796', 'Majority Digit: Five', 'Digit Pct: 90.0')	('cell-clusters: cluster-15', 'number in clust: 654', 'Majority Digit: Seven', 'Digit Pct: 59.0')	('cell-clusters: cluster-16', 'number in clust: 1461', 'Majority Digit: One', 'Digit Pct: 93.0')	('cell-clusters: cluster-17', 'number in clust: 971', 'Majority Digit: Seven', 'Digit Pct: 95.0')	('cell-clusters: cluster-18', 'number in clust: 766', 'Majority Digit: Seven', 'Digit Pct: 97.0')	('cell-clusters: cluster-19', 'number in clust: 347', 'Majority Digit: Five', 'Digit Pct: 95.0')	('cell-clusters: cluster-20', 'number in clust: 857', 'Majority Digit: Four', 'Digit Pct: 75.0')	('cell-clusters: cluster-21', 'number in clust: 778', 'Majority Digit: Four', 'Digit Pct: 98.0')	('cell-clusters: cluster-22', 'number in clust: 697', 'Majority Digit: Zero', 'Digit Pct: 98.0')	('cell-clusters: cluster-23', 'number in clust: 311', 'Majority Digit: Nine', 'Digit Pct: 85.0')	('cell-clusters: cluster-24', 'number in clust: 1039', 'Majority Digit: Five', 'Digit Pct: 58.0')	('cell-clusters: cluster-25', 'number in clust: 846', 'Majority Digit: Five', 'Digit Pct: 67.0')	('cell-clusters: cluster-26', 'number in clust: 557', 'Majority Digit: Five', 'Digit Pct: 95.0')	('cell-clusters: cluster-27', 'number in clust: 312', 'Majority Digit: Six', 'Digit Pct: 63.0')	('cell-clusters: cluster-28', 'number in clust: 455', 'Majority Digit: Zero', 'Digit Pct: 99.0')	('cell-clusters: cluster-29', 'number in clust: 619', 'Majority Digit: Nine', 'Digit Pct: 73.0')	('cell-clusters: cluster-30', 'number in clust: 1111', 'Majority Digit: Eight', 'Digit Pct: 93.0')	('cell-clusters: cluster-31', 'number in clust: 691', 'Majority Digit: Zero', 'Digit Pct: 98.0')	('cell-clusters: cluster-32', 'number in clust: 622', 'Majority Digit: Two', 'Digit Pct: 97.0')	('cell-clusters: cluster-33', 'number in clust: 1077', 'Majority Digit: Two', 'Digit Pct: 24.0')	('cell-clusters: cluster-34', 'number in clust: 832', 'Majority Digit: Nine', 'Digit Pct: 49.0')	('cell-clusters: cluster-35', 'number in clust: 426', 'Majority Digit: Three', 'Digit Pct: 64.0')	('cell-clusters: cluster-36', 'number in clust: 303', 'Majority Digit: Zero', 'Digit Pct: 91.0')	('cell-clusters: cluster-37', 'number in clust: 289', 'Majority Digit: Zero', 'Digit Pct: 82.0')	('cell-clusters: cluster-38', 'number in clust: 885', 'Majority Digit: Three', 'Digit Pct: 97.0')	('cell-clusters: cluster-39', 'number in clust: 380', 'Majority Digit: Five', 'Digit Pct: 88.0')	('cell-clusters: cluster-40', 'number in clust: 523', 'Majority Digit: Eight', 'Digit Pct: 84.0')	('cell-clusters: cluster-41', 'number in clust: 452', 'Majority Digit: Two', 'Digit Pct: 98.0')	('cell-clusters: cluster-42', 'number in clust: 506', 'Majority Digit: Two', 'Digit Pct: 83.0')	('cell-clusters: cluster-43', 'number in clust: 1038', 'Majority Digit: Three', 'Digit Pct: 92.0')	('cell-clusters: cluster-44', 'number in clust: 1966', 'Majority Digit: One', 'Digit Pct: 96.0')	('cell-clusters: cluster-45', 'number in clust: 650', 'Majority Digit: Eight', 'Digit Pct: 95.0')	('cell-clusters: cluster-46', 'number in clust: 571', 'Majority Digit: Two', 'Digit Pct: 97.0')	('cell-clusters: cluster-47', 'number in clust: 635', 'Majority Digit: Nine', 'Digit Pct: 58.0')	('cell-clusters: cluster-48', 'number in clust: 703', 'Majority Digit: Five', 'Digit Pct: 82.0')	('cell-clusters: cluster-49', 'number in clust: 738', 'Majority Digit: Eight', 'Digit Pct: 91.0')	('cell-clusters: cluster-50', 'number in clust: 1061', 'Majority Digit: Three', 'Digit Pct: 83.0')	('cell-clusters: cluster-51', 'number in clust: 539', 'Majority Digit: Zero', 'Digit Pct: 95.0')	('cell-clusters: cluster-52', 'number in clust: 831', 'Majority Digit: Six', 'Digit Pct: 97.0')	('cell-clusters: cluster-53', 'number in clust: 452', 'Majority Digit: Zero', 'Digit Pct: 96.0')	('cell-clusters: cluster-54', 'number in clust: 910', 'Majority Digit: Six', 'Digit Pct: 96.0')	('cell-clusters: cluster-55', 'number in clust: 437', 'Majority Digit: Eight', 'Digit Pct: 66.0')	('cell-clusters: cluster-56', 'number in clust: 644', 'Majority Digit: Two', 'Digit Pct: 98.0')	('cell-clusters: cluster-57', 'number in clust: 459', 'Majority Digit: Two', 'Digit Pct: 86.0')	('cell-clusters: cluster-58', 'number in clust: 660', 'Majority Digit: Zero', 'Digit Pct: 98.0')	('cell-clusters: cluster-59', 'number in clust: 506', 'Majority Digit: Four', 'Digit Pct: 70.0')	('cell-clusters: cluster-60', 'number in clust: 809', 'Majority Digit: Five', 'Digit Pct: 92.0')	('cell-clusters: cluster-61', 'number in clust: 335', 'Majority Digit: Six', 'Digit Pct: 97.0')	('cell-clusters: cluster-62', 'number in clust: 573', 'Majority Digit: Four', 'Digit Pct: 95.0')	('cell-clusters: cluster-63', 'number in clust: 790', 'Majority Digit: Seven', 'Digit Pct: 98.0')	('cell-clusters: cluster-64', 'number in clust: 441', 'Majority Digit: Four', 'Digit Pct: 72.0')	('cell-clusters: cluster-65', 'number in clust: 550', 'Majority Digit: Three', 'Digit Pct: 68.0')	('cell-clusters: cluster-66', 'number in clust: 269', 'Majority Digit: Six', 'Digit Pct: 95.0')	('cell-clusters: cluster-67', 'number in clust: 486', 'Majority Digit: Seven', 'Digit Pct: 91.0')	('cell-clusters: cluster-68', 'number in clust: 536', 'Majority Digit: Seven', 'Digit Pct: 72.0')	('cell-clusters: cluster-69', 'number in clust: 222', 'Majority Digit: Six', 'Digit Pct: 96.0')	('cell-clusters: cluster-70', 'number in clust: 675', 'Majority Digit: Seven', 'Digit Pct: 97.0')	('cell-clusters: cluster-71', 'number in clust: 695', 'Majority Digit: Two', 'Digit Pct: 97.0')	('cell-clusters: cluster-72', 'number in clust: 1006', 'Majority Digit: Three', 'Digit Pct: 93.0')	('cell-clusters: cluster-73', 'number in clust: 914', 'Majority Digit: Eight', 'Digit Pct: 74.0')	('cell-clusters: cluster-74', 'number in clust: 682', 'Majority Digit: Zero', 'Digit Pct: 98.0')	('cell-clusters: cluster-75', 'number in clust: 666', 'Majority Digit: Five', 'Digit Pct: 92.0')	('cell-clusters: cluster-76', 'number in clust: 1689', 'Majority Digit: One', 'Digit Pct: 95.0')	('cell-clusters: cluster-77', 'number in clust: 313', 'Majority Digit: Two', 'Digit Pct: 95.0')	('cell-clusters: cluster-78', 'number in clust: 1046', 'Majority Digit: Four', 'Digit Pct: 53.0')	('cell-clusters: cluster-79', 'number in clust: 886', 'Majority Digit: Six', 'Digit Pct: 95.0')	('cell-clusters: cluster-80', 'number in clust: 466', 'Majority Digit: Three', 'Digit Pct: 76.0')	('cell-clusters: cluster-81', 'number in clust: 447', 'Majority Digit: Two', 'Digit Pct: 96.0')	('cell-clusters: cluster-82', 'number in clust: 482', 'Majority Digit: Zero', 'Digit Pct: 91.0')	('cell-clusters: cluster-83', 'number in clust: 590', 'Majority Digit: Two', 'Digit Pct: 90.0')	('cell-clusters: cluster-84', 'number in clust: 548', 'Majority Digit: Seven', 'Digit Pct: 98.0')	('cell-clusters: cluster-85', 'number in clust: 737', 'Majority Digit: Eight', 'Digit Pct: 89.0')	('cell-clusters: cluster-86', 'number in clust: 1446', 'Majority Digit: Nine', 'Digit Pct: 65.0')	('cell-clusters: cluster-87', 'number in clust: 713', 'Majority Digit: Six', 'Digit Pct: 92.0')	('cell-clusters: cluster-88', 'number in clust: 800', 'Majority Digit: Four', 'Digit Pct: 70.0')	('cell-clusters: cluster-89', 'number in clust: 314', 'Majority Digit: Zero', 'Digit Pct: 93.0')	('cell-clusters: cluster-90', 'number in clust: 913', 'Majority Digit: Three', 'Digit Pct: 98.0')	('cell-clusters: cluster-91', 'number in clust: 480', 'Majority Digit: Zero', 'Digit Pct: 96.0')	('cell-clusters: cluster-92', 'number in clust: 603', 'Majority Digit: Two', 'Digit Pct: 97.0')	('cell-clusters: cluster-93', 'number in clust: 698', 'Majority Digit: Nine', 'Digit Pct: 87.0')	('cell-clusters: cluster-94', 'number in clust: 381', 'Majority Digit: Six', 'Digit Pct: 97.0')	('cell-clusters: cluster-95', 'number in clust: 738', 'Majority Digit: Nine', 'Digit Pct: 86.0')	('cell-clusters: cluster-96', 'number in clust: 645', 'Majority Digit: Seven', 'Digit Pct: 91.0')	('cell-clusters: cluster-97', 'number in clust: 693', 'Majority Digit: Two', 'Digit Pct: 97.0')	('cell-clusters: cluster-98', 'number in clust: 457', 'Majority Digit: Six', 'Digit Pct: 91.0')	('cell-clusters: cluster-99', 'number in clust: 588', 'Majority Digit: Seven', 'Digit Pct: 68.0')
('Pixels: pos_0-0', 'Center: 39.5979797464')	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
('Pixels: pos_0-1', 'Center: 38.5979797464')	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
('Pixels: pos_0-2', 'Center: 37.5979797464')	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
('Pixels: pos_0-3', 'Center: 36.5979797464')	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
('Pixels: pos_0-4', 'Center: 35.5979797464')	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
('Pixels: pos_0-5', 'Center: 34.5979797464')	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
('Pixels: pos_0-6', 'Center: 33.5979797464')	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
('Pixels: pos_0-7', 'Center: 32.5979797464')	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
('Pixels: pos_0-8', 'Center: 31.5979797464')	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
('Pixels: pos_0-9', 'Center: 30.5979797464')	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
('Pixels: pos_0-10', 'Center: 29.5979797464')	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
('Pixels: pos_0-11', 'Center: 28.5979797464')	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
